时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
840,431,99,2520.3,2,0
841,434,99,2523.3,2,0
842,437,99,2526.3,2,0
843,440,99,2529.3,2,0
844,443,99,2532.3,2,0
845,446,99,2535.3,2,0
846,449,99,2538.3,2,0
847,452,99,2541.3,2,0
848,455,99,2544.3,2,0
849,458,99,2547.3,2,0
850,461,99,2550.3,2,0
851,464,99,2553.3,2,0
852,467,99,2556.3,2,0
853,470,99,2559.3,2,0
854,473,99,2562.3,2,0
855,476,99,2565.3,2,0
856,479,99,2568.3,2,0
857,482,99,2571.3,2,0
858,485,99,2574.3,2,0
859,488,99,2577.3,2,0
860,491,99,2580.3,2,0
861,494,99,2583.3,2,0
862,497,99,2586.3,2,0
863,500,99,2589.3,2,0
864,503,99,2592.3,2,0
865,506,99,2595.3,2,0
866,509,99,2598.3,2,0
867,512,99,2601.3,2,0
868,515,99,2604.3,2,0
869,518,99,2607.3,2,0
870,521,99,2610.3,2,0
871,524,99,2613.3,2,0
872,527,99,2616.3,2,0
873,530,99,2619.3,2,0
874,533,99,2622.3,2,0
875,536,99,2625.3,2,0
876,539,99,2628.3,2,0
877,542,99,2631.3,2,0
878,545,99,2634.3,2,0
879,548,99,2637.3,2,0
880,551,99,2640.3,2,0
881,554,99,2643.3,2,0
882,557,99,2646.3,2,0
883,560,99,2649.3,2,0
884,563,99,2652.3,2,0
885,566,99,2655.3,2,0
886,569,99,2658.3,2,0
887,572,99,2661.3,2,0
888,575,99,2664.3,2,0
889,578,99,2667.3,2,0
890,581,99,2670.3,2,0
891,584,99,2673.3,2,0
892,587,99,2676.3,2,0
893,590,99,2679.3,2,0
894,593,99,2682.3,2,0
895,596,99,2685.3,2,0
896,599,99,2688.3,2,0
897,602,99,2691.3,2,0
898,605,99,2694.3,2,0
899,608,99,2697.3,2,0
900,611,99,2700.3,2,0
901,614,99,2703.3,2,0
902,617,99,2706.3,2,0
903,620,99,2709.3,2,0
904,623,99,2712.3,2,0
905,626,99,2715.3,2,0
906,629,99,2718.3,2,0
907,632,99,2721.3,2,0
908,635,99,2724.3,2,0
909,638,99,2727.3,2,0
910,641,99,2730.3,2,0
911,644,99,2733.3,2,0
912,647,99,2736.3,2,0
913,650,99,2739.3,2,0
914,653,99,2742.3,2,0
915,656,99,2745.3,2,0
916,659,99,2748.3,2,0
917,662,99,2751.3,2,0
918,665,99,2754.3,2,0
919,668,99,2757.3,2,0
920,671,99,2760.3,2,0
921,674,99,2763.3,2,0
922,677,99,2766.3,2,0
923,680,99,2769.3,2,0
924,683,99,2772.3,2,0
925,686,99,2775.3,2,0
926,689,99,2778.3,2,0
927,692,99,2781.3,2,0
928,695,99,2784.3,2,0
929,698,99,2787.3,2,0
930,701,99,2790.3,2,0
931,704,99,2793.3,2,0
932,707,99,2796.3,2,0
933,710,99,2799.3,2,0
934,713,99,2802.3,2,0
935,716,99,2805.3,2,0
936,719,99,2808.3,2,0
937,722,99,2811.3,2,0
938,725,99,2814.3,2,0
939,728,99,2817.3,2,0
940,731,99,2820.3,2,0
941,734,99,2823.3,2,0
